Age,Education_Num,Marital_Status,Occupation,Relationship,Sex,Capital_Gain,Capital_Loss,Hours_per_Week,Income
58,8,5,4,1,1,0,0,47,0
50,9,2,11,0,1,0,0,50,1
42,13,2,9,0,1,0,0,50,1
41,9,2,6,0,1,0,0,47,0
38,11,0,3,1,1,0,0,40,0
58,9,6,2,4,1,8614,0,52,1
21,10,4,0,3,1,0,0,40,0
45,9,5,2,4,0,0,0,40,0
46,11,0,9,1,0,0,0,47,0
28,14,3,11,1,0,0,0,65,1
22,9,4,0,2,0,0,0,40,0
34,9,0,3,1,0,0,0,40,0
53,11,0,3,4,1,0,0,47,0
73,8,4,0,1,1,0,0,28,0
23,10,4,5,3,1,0,0,35,0
46,11,6,3,4,0,0,0,35,0
32,10,5,12,4,0,0,0,47,0
19,8,4,11,3,1,0,0,28,0
47,9,2,2,0,1,0,0,40,0
31,10,2,3,0,1,0,0,40,1
21,10,4,5,3,1,0,0,30,0
23,10,3,7,1,0,0,0,47,0
29,9,4,4,4,1,0,0,35,0
22,10,4,11,1,1,0,0,42,0
44,10,2,12,0,1,0,0,25,1
63,13,2,3,0,1,15024,0,45,1
29,9,2,2,0,1,0,0,50,1
59,11,2,3,0,1,0,0,28,0
53,9,2,9,0,1,0,0,47,0
21,9,2,2,0,1,0,0,28,0
33,9,2,13,0,1,0,1887,50,1
25,9,4,5,2,0,0,0,43,0
34,11,4,3,3,1,0,0,47,0
27,11,0,11,1,0,0,0,40,0
62,8,2,0,0,1,0,0,28,0
28,13,2,3,5,0,15024,0,28,1
27,9,2,11,0,1,0,0,45,0
43,11,6,9,4,0,0,0,37,0
51,10,2,13,0,1,0,0,47,0
36,10,4,2,3,1,2174,0,47,0
54,9,2,4,0,1,0,0,47,0
24,9,4,11,3,1,0,0,40,0
42,10,2,3,5,0,0,0,40,1
47,10,2,7,0,1,0,0,28,0
18,9,4,0,2,0,0,0,30,0
47,9,4,7,4,0,0,0,40,0
35,10,4,9,3,1,0,0,35,0
34,9,0,13,3,0,0,0,40,0
35,11,0,3,1,0,0,0,40,0
40,9,3,2,1,1,0,0,40,1
30,13,2,3,0,1,0,0,45,1
66,9,2,11,0,1,0,1825,25,1
38,9,4,11,4,0,0,0,42,0
43,8,2,4,0,1,4508,0,40,0
60,8,2,6,5,0,0,0,40,0
27,9,2,3,5,0,0,0,40,0
46,8,5,6,1,0,0,0,40,0
19,9,4,7,1,1,0,0,40,0
69,10,2,2,0,1,9386,0,65,1
24,11,4,11,1,0,0,0,40,0
21,10,4,0,3,1,0,0,28,0
24,11,4,11,1,1,0,0,47,0
41,10,2,2,0,1,0,0,40,0
66,10,0,3,1,0,0,0,47,0
47,13,2,3,5,0,0,0,40,1
34,10,2,2,0,1,0,0,40,0
61,6,2,13,0,1,0,0,50,1
33,11,4,11,3,1,0,0,40,0
40,9,2,7,0,1,0,0,30,0
45,10,4,3,1,0,0,1340,47,0
61,13,2,3,0,1,4386,0,25,1
41,9,0,0,4,0,0,0,47,0
67,11,2,9,0,1,0,0,28,0
21,10,4,9,3,0,0,0,35,0
47,9,2,3,0,1,0,0,40,1
43,13,2,11,0,1,15024,0,60,1
49,10,0,3,4,0,0,0,32,0
47,15,2,11,0,1,0,0,45,1
38,10,2,2,0,1,0,0,40,1
30,10,2,0,5,0,0,0,40,0
20,10,4,10,3,1,0,0,40,0
26,9,2,12,0,1,0,0,40,0
31,9,4,7,4,0,0,0,40,0
23,10,4,13,1,1,0,0,47,0
35,9,4,2,4,1,0,0,35,0
41,10,0,12,1,0,0,0,40,0
47,10,2,6,0,1,0,0,40,0
54,9,2,10,0,1,0,0,40,0
22,11,2,6,0,1,0,0,45,0
29,11,2,6,0,1,0,0,40,0
66,9,2,0,0,1,0,0,42,1
25,11,4,0,3,1,0,0,35,0
34,10,2,3,5,0,0,0,48,1
18,9,4,0,3,0,0,0,47,0
46,10,2,11,0,1,0,0,47,0
38,9,2,2,0,1,0,0,40,0
56,9,2,2,0,1,0,0,40,0
43,11,6,9,4,0,0,0,40,0
55,9,2,11,0,1,0,0,40,0
41,9,5,0,4,0,0,0,40,0
28,11,0,9,1,0,2354,0,47,0
38,9,5,8,4,0,0,0,30,0
26,11,4,3,1,0,0,0,47,0
21,10,4,0,1,1,2174,0,40,0
18,8,4,11,3,1,0,0,28,0
58,11,6,0,1,0,0,0,40,0
47,14,4,9,1,0,0,0,45,1
18,8,4,11,2,0,0,0,28,0
33,9,2,2,0,1,0,0,40,0
20,8,4,0,3,1,0,0,40,0
31,10,3,13,4,1,0,0,47,0
23,9,2,11,5,0,0,0,35,0
64,9,6,0,1,0,0,0,28,0
66,10,2,13,0,1,0,1258,28,0
34,10,2,3,0,1,7298,0,40,1
46,9,2,11,0,1,0,0,40,1
44,11,0,7,1,1,0,0,40,0
32,11,2,4,0,1,0,0,47,0
27,10,4,12,1,0,0,0,40,0
21,10,4,0,3,0,0,0,40,0
56,9,2,11,0,1,0,0,36,1
31,11,6,11,4,0,0,0,41,0
30,10,4,0,1,1,0,0,47,0
22,10,0,6,3,0,0,0,40,0
39,11,2,11,0,1,0,0,40,0
21,10,4,7,1,0,0,0,35,0
31,8,2,11,5,0,0,0,28,0
56,8,0,2,1,1,0,0,47,0
23,11,4,9,1,0,0,0,36,0
61,11,6,2,4,0,0,0,40,0
42,10,2,6,0,1,0,0,40,0
51,9,2,3,0,1,0,0,40,1
33,11,3,9,2,1,0,0,40,0
73,9,6,0,1,0,0,0,28,0
37,9,2,2,0,1,0,0,40,0
32,9,2,2,0,1,0,0,40,0
68,8,6,11,1,0,0,0,30,0
20,10,4,0,3,0,0,0,28,0
29,8,2,13,0,1,0,0,40,1
35,10,0,3,1,0,0,0,40,0
45,11,0,0,4,1,0,2080,40,0
18,10,4,5,3,1,0,0,30,0
52,13,2,6,0,1,0,0,40,1
24,11,4,9,3,0,0,0,37,0
22,10,4,9,1,1,0,0,28,0
49,9,0,0,4,0,0,0,37,0
23,10,4,11,1,0,0,0,40,0
25,11,4,11,1,1,0,0,44,0
41,11,6,9,1,0,0,0,28,0
26,9,2,11,0,1,0,0,47,0
32,8,2,0,5,0,0,0,28,0
49,9,5,0,4,0,0,0,40,0
59,9,2,11,0,1,0,0,47,0
38,9,2,2,0,1,0,0,40,0
72,9,6,7,4,0,0,0,28,0
52,12,2,7,0,1,7298,0,40,1
22,10,4,0,3,0,0,0,35,0
26,11,4,4,3,1,0,0,40,0
44,10,2,3,0,1,0,0,50,1
63,8,2,2,0,1,0,0,28,0
23,8,4,2,1,1,0,0,28,0
38,10,5,5,1,1,0,0,40,0
32,9,2,13,0,1,0,0,47,0
26,11,4,3,3,1,0,0,47,0
35,11,4,0,1,0,0,0,35,0
45,9,0,2,1,1,0,0,40,0
41,12,2,3,5,0,0,0,50,1
43,11,0,9,4,0,0,0,40,0
49,9,2,11,0,1,0,0,40,0
19,9,4,7,3,1,0,0,28,0
59,8,2,2,0,1,0,0,40,0
48,9,2,6,0,1,0,0,60,1
44,11,2,9,0,1,0,0,47,0
48,9,2,2,0,1,0,0,40,0
60,10,2,3,0,1,0,0,35,0
58,9,2,11,0,1,0,0,40,1
68,11,2,9,0,1,0,0,47,0
35,8,4,11,1,0,0,0,40,0
42,13,2,7,0,1,0,0,65,1
49,15,6,9,4,1,99999,0,50,1
65,15,4,3,1,1,25124,0,65,1
40,9,2,6,0,1,0,0,40,0
22,10,4,6,3,1,0,0,35,0
48,9,2,0,0,1,4386,0,45,1
26,11,4,9,3,1,0,0,40,0
23,11,4,12,1,1,0,0,28,0
47,9,0,0,1,0,0,0,40,0
55,10,2,11,0,1,0,0,40,1
45,11,0,0,4,0,0,0,40,0
44,9,2,4,0,1,0,0,40,0
25,10,4,11,3,1,0,0,28,0
21,10,4,5,1,1,0,0,47,0
31,11,4,0,1,1,0,0,40,0
57,14,2,3,0,1,0,0,40,1
38,10,2,3,0,1,0,0,55,1
27,10,4,0,1,0,0,0,40,0
57,6,2,3,0,1,0,0,65,1
50,10,2,4,0,1,0,0,40,1
73,10,2,3,0,1,0,0,35,0
33,9,5,7,3,0,0,0,47,0
35,9,4,0,4,0,0,0,40,0
56,9,4,0,4,1,0,0,43,0
18,8,4,7,3,0,594,0,30,0
48,8,0,7,4,0,0,0,40,0
43,16,2,9,5,0,0,0,65,1
30,8,3,5,1,1,0,0,40,0
38,11,4,3,1,0,0,0,47,0
48,9,2,0,5,0,0,0,40,1
21,11,4,0,3,0,0,0,28,0
59,8,2,6,0,1,0,0,40,0
18,10,4,4,3,1,0,0,30,0
52,9,2,6,0,1,0,0,40,1
41,9,2,3,0,1,0,0,40,0
57,8,0,2,4,1,0,0,40,0
29,11,0,12,1,0,2174,0,45,0
25,11,4,9,3,1,0,0,35,0
47,10,2,3,0,1,0,0,40,1
21,9,2,6,0,1,0,0,47,0
49,9,0,0,1,0,0,0,40,0
61,6,2,3,0,1,7688,0,40,1
37,10,0,12,4,0,0,0,28,0
41,11,4,0,1,0,0,0,35,0
34,10,2,3,5,0,0,1485,40,1
28,9,4,3,3,1,0,0,40,0
44,13,2,3,0,1,7688,0,40,1
35,13,2,9,0,1,0,1977,48,1
20,10,4,0,3,1,0,0,40,0
32,11,2,10,0,1,0,0,47,0
40,13,2,9,0,1,0,0,44,1
34,14,2,9,5,0,0,0,40,1
48,11,2,2,0,1,0,0,47,0
42,11,4,9,1,1,0,0,32,0
47,8,0,11,2,0,0,0,32,0
43,11,4,9,4,0,0,0,47,0
42,13,2,3,0,1,0,0,60,1
37,9,2,7,0,1,0,0,44,1
23,11,4,11,3,1,0,0,28,0
60,9,2,3,0,1,0,1848,40,1
34,11,4,0,1,1,0,0,40,0
28,11,4,0,1,1,0,1408,40,0
64,8,2,13,0,1,0,0,47,0
37,11,4,9,1,1,0,1876,40,0
31,9,2,0,0,1,0,0,40,0
34,10,2,2,0,1,0,0,40,0
28,9,2,2,0,1,0,0,35,0
30,11,2,0,0,1,0,0,40,0
47,10,0,0,4,0,0,0,38,0
26,11,4,0,1,1,0,0,40,0
45,10,0,0,4,0,0,0,40,0
52,9,0,2,1,1,0,0,40,0
37,11,2,0,0,1,0,0,30,0
67,9,0,10,1,1,0,0,28,0
53,10,3,11,1,0,0,0,40,0
33,11,4,3,1,1,0,0,40,0
29,13,2,3,0,1,0,0,40,1
28,8,2,5,0,1,0,2179,40,0
42,9,5,0,4,0,0,0,35,0
32,10,2,3,0,1,15024,0,60,1
60,9,2,7,0,1,0,0,40,0
26,9,4,2,3,1,0,0,40,0
65,9,2,11,0,1,0,0,47,0
40,11,0,9,1,1,0,0,40,0
44,11,4,9,1,0,0,0,40,0
57,9,2,5,0,1,0,0,40,0
41,10,2,0,5,0,0,0,40,1
77,11,4,9,3,0,0,0,28,0
24,11,4,7,1,1,0,0,40,0
21,11,4,0,1,1,0,0,28,0
32,8,0,2,3,1,0,0,47,0
70,11,2,4,0,1,0,0,40,0
27,11,4,7,3,0,0,0,28,0
52,9,0,11,1,0,0,0,40,0
57,9,2,11,0,1,0,0,50,1
22,9,2,13,0,1,0,0,40,0
47,15,2,9,0,1,0,1977,60,1
37,11,0,12,1,1,0,0,28,0
21,10,4,0,3,1,0,0,40,0
45,8,2,4,0,1,0,0,40,0
25,9,4,2,2,1,0,0,40,0
62,10,2,2,0,1,0,0,47,0
37,14,2,3,0,1,15024,0,45,1
36,10,0,7,4,0,0,0,40,0
36,11,2,2,0,1,0,0,35,0
27,9,4,6,3,1,0,0,40,0
50,16,2,9,0,1,0,1902,65,1
28,10,4,0,4,0,3887,0,40,0
43,13,2,10,0,1,0,0,45,1
62,9,2,11,5,0,0,0,28,0
26,9,4,0,3,1,0,0,65,1
37,9,2,4,0,1,0,0,47,0
30,11,4,9,1,0,0,0,47,0
24,9,2,6,0,1,0,1579,47,0
30,9,2,11,0,1,0,0,47,0
42,9,2,2,0,1,0,0,60,1
28,11,2,9,0,1,0,0,40,0
21,9,4,11,3,1,0,0,40,0
33,11,0,0,4,0,0,0,40,0
76,11,6,9,1,0,0,0,28,0
66,13,2,11,0,1,0,0,25,1
64,10,2,0,0,1,0,0,28,0
32,11,4,9,1,0,0,0,40,0
35,8,4,11,1,1,0,0,45,0
51,9,2,11,0,1,0,0,55,1
30,11,2,9,0,1,0,0,40,0
24,9,4,6,4,0,0,0,40,0
24,11,2,11,0,1,0,0,45,0
65,11,2,4,0,1,6767,0,47,0
48,11,2,11,0,1,0,0,47,0
28,11,2,3,0,1,0,0,47,0
35,9,2,6,0,1,0,0,40,0
42,9,2,7,0,1,0,0,40,0
31,8,4,5,1,0,0,0,30,0
21,10,3,0,3,0,0,0,35,0
26,10,4,4,1,0,0,0,38,0
25,11,4,9,1,1,0,0,35,0
64,15,2,9,0,1,0,0,25,1
22,13,4,2,1,1,13550,0,55,1
33,9,4,2,3,1,0,1876,47,0
61,9,2,4,0,1,0,0,47,0
21,8,4,2,1,1,0,0,32,0
61,9,2,3,0,1,0,0,30,1
22,11,4,3,3,1,0,0,45,0
48,14,2,9,0,1,0,0,40,1
46,9,2,11,5,0,0,0,40,1
22,9,4,11,1,1,0,0,40,0
43,10,4,5,3,0,1055,0,40,0
29,13,2,3,0,1,0,0,40,1
24,10,4,0,3,0,0,0,40,0
30,10,4,0,1,0,0,0,47,0
34,10,2,2,0,1,0,0,40,0
43,9,2,2,0,1,0,0,30,0
30,9,2,6,0,1,0,0,40,0
37,11,0,7,1,1,0,0,40,0
32,10,2,2,0,1,0,0,40,0
27,9,2,2,0,1,0,0,47,0
68,11,6,9,4,0,0,0,28,0
31,11,4,10,3,1,0,0,47,0
26,9,4,12,1,1,0,0,40,0
22,9,4,7,3,1,0,0,40,0
46,16,4,9,1,0,0,1564,50,1
37,10,2,11,0,1,0,0,50,1
70,8,2,0,0,1,0,0,40,0
37,11,0,12,3,1,0,0,40,0
25,8,4,4,1,1,0,0,35,0
64,9,6,2,1,0,0,0,40,0
53,8,2,5,2,1,0,0,40,0
21,10,4,7,1,0,0,0,28,0
23,10,4,11,3,1,0,0,28,0
51,10,0,0,4,0,0,0,35,0
41,13,2,9,0,1,0,0,40,1
23,9,4,7,3,1,0,0,35,0
29,11,5,2,1,1,0,0,40,0
77,9,6,13,4,1,0,0,47,0
41,10,2,2,0,1,0,0,40,1
22,8,4,4,1,1,0,0,47,0
64,9,2,11,0,1,0,0,35,0
24,9,4,13,4,0,0,0,40,0
66,8,3,7,1,0,0,0,28,0
28,10,4,0,4,0,0,0,45,0
42,11,2,10,0,1,0,0,40,1
47,9,2,2,0,1,0,0,50,1
21,10,4,7,2,1,0,0,28,0
48,13,2,3,0,1,0,0,40,1
19,10,4,0,3,1,0,0,47,0
47,8,2,5,0,1,0,0,40,0
34,11,2,9,0,1,0,0,40,0
53,11,0,0,4,0,0,0,40,0
19,9,4,5,3,0,0,0,28,0
43,10,4,5,4,1,0,0,40,0
22,10,4,7,1,1,0,0,28,0
37,14,2,10,0,1,7688,0,50,1
40,10,2,0,0,1,0,0,55,1
68,8,2,7,0,1,0,0,30,0
39,8,2,5,0,1,0,0,40,0
55,9,2,11,0,1,0,0,50,1
41,12,2,3,0,1,0,0,50,1
38,11,2,3,0,1,0,0,45,1
43,9,0,0,1,0,0,0,40,0
26,9,2,10,0,1,0,0,38,0
28,11,4,12,3,1,0,0,28,0
23,11,4,9,1,1,0,0,40,0
24,9,4,5,3,1,0,0,28,0
33,9,5,7,4,0,0,0,40,0
32,9,2,5,0,1,0,0,47,0
36,10,2,4,0,1,0,0,47,0
33,10,0,0,4,0,0,0,40,0
20,9,2,7,5,0,0,0,40,0
49,14,2,3,0,1,0,1977,45,1
45,9,0,0,4,0,0,0,35,0
35,10,4,0,3,0,0,0,38,0
48,11,2,2,0,1,0,0,40,0
46,8,6,0,1,0,0,0,40,0
39,10,2,11,0,1,0,0,40,1
46,11,0,9,4,0,0,0,43,0
37,15,2,9,0,1,0,0,50,1
25,10,2,9,0,1,0,0,45,0
46,10,2,3,0,1,15024,0,50,1
18,8,4,7,1,0,0,0,28,0
57,9,0,0,4,0,0,0,40,0
26,13,2,11,0,1,0,0,65,1
42,10,2,2,0,1,0,0,45,1
46,16,4,9,1,1,0,0,40,1
48,10,2,3,0,1,0,0,30,1
23,8,4,5,4,1,0,0,47,0
17,8,4,0,3,1,0,0,47,0
24,9,2,6,0,1,0,0,40,0
30,9,2,6,0,1,0,0,40,0
65,9,2,6,0,1,6418,0,40,1
66,10,2,11,0,1,0,0,40,0
39,9,4,3,1,1,0,0,47,0
44,9,2,13,0,1,0,0,47,0
50,9,2,2,0,1,0,0,40,0
60,8,0,4,1,1,0,0,40,0
65,10,6,0,1,0,0,0,28,0
52,9,2,2,0,1,0,0,47,0
22,9,4,7,3,0,0,0,35,0
47,10,2,2,0,1,0,0,40,0
46,11,0,9,4,0,0,0,32,0
34,9,4,6,4,1,0,0,40,0
24,9,0,10,3,0,0,1762,40,0
31,8,2,4,0,1,0,0,47,0
38,16,2,9,0,1,0,0,50,1
33,11,2,9,0,1,0,0,28,0
41,13,2,2,0,1,0,0,50,1
35,9,5,0,1,0,0,0,40,0
55,11,2,7,2,1,0,0,35,0
24,11,2,5,0,1,0,0,47,0
42,9,6,3,1,0,0,0,35,0
47,9,4,7,1,0,0,0,40,0
63,9,2,11,0,1,0,0,40,0
20,10,4,0,3,1,0,0,28,0
41,9,2,3,0,1,15024,0,65,1
34,8,4,6,3,1,0,0,45,0
52,15,2,9,0,1,0,0,40,1
73,10,6,12,1,0,3273,0,40,0
36,10,0,3,4,0,0,0,35,0
25,9,4,5,1,1,0,0,35,0
23,11,4,0,3,1,0,0,42,0
57,10,0,9,4,0,0,0,40,0
43,14,2,3,0,1,7298,0,50,1
40,11,4,7,2,1,0,0,28,0
61,8,2,4,0,1,0,0,47,0
41,11,2,0,0,1,0,0,40,0
30,11,4,9,1,1,0,0,45,0
43,8,0,8,4,0,0,0,40,0
67,11,2,3,0,1,0,0,47,0
62,9,0,7,1,0,0,0,35,0
32,8,3,4,2,1,0,0,35,0
26,11,4,3,1,0,0,0,45,0
56,9,6,0,1,0,0,0,40,0
27,10,0,0,4,0,0,0,40,0
60,9,0,0,4,0,0,0,47,0
23,8,5,7,4,0,0,0,40,0
54,11,6,11,4,0,0,0,40,0
49,9,2,2,0,1,0,0,40,1
27,11,4,3,1,0,0,0,40,0
50,15,2,9,0,1,0,0,50,1
32,11,4,3,1,0,0,0,40,0
21,9,4,7,3,0,0,0,28,0
43,15,5,12,1,1,0,0,50,1
31,8,4,2,1,1,0,0,30,0
26,13,2,11,0,1,0,0,40,1
35,10,0,0,1,0,0,0,45,0
21,10,4,0,3,0,0,0,28,0
34,8,4,7,1,1,0,0,30,0
23,9,2,11,5,0,0,0,40,0
51,13,2,9,0,1,0,0,50,1
32,11,4,11,4,0,0,0,28,0
32,9,4,2,3,1,0,0,40,0
39,11,2,11,0,1,0,0,47,0
65,10,2,3,0,1,0,0,40,0
39,8,0,7,4,0,0,0,40,0
32,13,4,3,3,0,10520,0,40,1
60,10,2,11,0,1,0,0,47,0
35,10,3,0,1,0,0,0,40,0
51,9,2,6,0,1,0,0,47,0
21,10,2,2,0,1,7298,0,60,1
23,11,4,0,1,1,0,0,47,0
30,9,2,3,0,1,0,0,65,1
22,11,4,0,1,1,0,0,40,0
56,9,2,2,0,1,0,0,52,1
29,11,2,9,0,1,0,0,40,0
53,9,2,7,0,1,0,0,45,0
45,14,2,11,0,1,0,0,50,1
28,9,2,5,0,1,0,0,40,1
42,11,5,11,1,0,0,0,40,0
31,9,2,11,0,1,0,1977,40,1
46,9,5,2,1,1,0,0,28,0
22,10,4,0,1,1,0,0,40,0
30,10,4,2,3,0,0,0,40,0
24,11,4,3,1,1,0,0,40,0
30,10,2,11,0,1,0,0,40,1
65,8,6,8,1,0,0,1668,31,0
29,11,4,0,1,1,0,0,47,0
65,9,2,3,0,1,0,0,40,1
26,10,1,10,0,1,0,0,40,0
30,11,4,9,3,0,0,0,40,0
39,9,5,0,4,0,0,625,35,0
20,9,4,5,3,1,0,0,40,0
35,8,2,2,0,1,0,0,40,0
52,10,2,9,0,1,0,0,56,1
28,11,4,9,3,1,0,0,40,0
56,9,2,2,0,1,0,0,40,1
20,10,4,12,3,0,0,0,28,0
34,11,2,0,0,1,0,0,30,0
40,10,2,3,5,0,0,0,36,0
38,8,2,2,0,1,0,0,40,0
28,10,4,11,1,0,0,0,47,0
25,11,4,12,3,0,0,0,40,0
34,8,0,6,1,1,0,0,47,0
58,9,2,5,0,1,0,0,40,1
22,8,5,2,1,1,0,0,40,0
33,14,2,9,5,0,7688,0,35,1
32,9,0,6,1,0,0,0,40,0
39,9,2,2,0,1,0,0,40,1
18,9,4,0,3,0,0,0,28,0
20,9,4,0,3,0,0,0,28,0
36,8,3,2,2,1,0,0,32,0
63,13,2,10,0,1,0,0,40,1
52,16,2,3,0,1,0,0,57,1
55,11,3,0,1,0,0,0,28,0
31,13,2,9,5,0,7688,0,43,1
35,9,4,13,3,1,0,0,40,0
40,8,4,7,4,0,0,0,40,0
51,9,2,2,0,1,0,0,40,0
22,10,2,2,0,1,2407,0,40,0
36,9,0,0,4,0,0,0,40,0
71,9,2,11,0,1,0,0,47,0
24,11,4,11,3,0,0,0,35,0
43,10,2,2,0,1,0,0,40,0
21,10,4,12,3,0,0,0,28,0
55,6,2,2,0,1,0,0,40,1
30,9,2,13,0,1,0,0,45,0
23,11,4,2,1,1,0,0,35,0
43,9,2,10,0,1,0,0,40,0
44,14,2,3,0,1,15024,0,40,1
43,11,2,3,0,1,0,2002,44,0
63,9,0,4,1,1,0,0,28,0
38,14,2,13,0,1,0,0,65,1
51,10,0,0,1,1,0,0,47,0
28,11,2,3,0,1,0,0,45,0
20,10,4,11,4,0,0,0,30,0
61,9,2,2,0,1,0,0,40,1
28,9,2,0,3,0,0,0,40,0
27,9,2,7,0,1,0,0,40,0
77,8,2,0,0,1,0,0,28,0
33,9,2,7,0,1,0,0,40,0
27,9,2,3,3,1,0,0,40,0
20,10,4,0,3,1,0,0,30,0
37,9,0,4,4,1,0,0,45,0
58,9,2,11,0,1,0,0,40,0
28,11,4,0,2,1,0,0,40,0
17,8,4,0,3,1,1055,0,30,0
47,8,0,7,1,1,0,0,40,0
26,10,3,0,4,0,0,0,40,0
35,12,2,10,0,1,0,0,40,1
37,10,2,2,0,1,0,0,45,0
26,9,5,0,4,0,0,0,40,0
25,11,4,9,3,1,0,0,40,0
17,8,4,0,3,1,0,1721,40,0
43,9,2,2,0,1,0,0,40,1
27,11,3,2,1,1,0,0,47,0
44,11,2,3,0,1,0,0,40,0
28,9,5,7,4,0,0,0,40,0
31,9,2,7,0,1,0,0,47,0
33,11,0,11,1,0,0,0,45,0
23,10,4,2,1,1,0,0,40,0
55,9,2,7,0,1,0,0,40,0
72,10,2,2,0,1,2653,0,40,0
29,9,2,3,0,1,0,0,40,1
35,11,4,7,1,1,0,0,37,0
18,8,4,5,3,1,0,0,40,0
50,12,2,2,0,1,0,0,40,1
27,10,2,11,0,1,0,0,47,0
36,11,2,9,0,1,0,0,47,0
38,13,2,9,0,1,0,0,65,1
44,9,2,2,0,1,0,0,47,0
49,8,2,13,0,1,0,0,40,0
33,11,2,11,0,1,0,0,40,0
51,10,2,3,5,0,0,0,25,1
42,10,2,9,5,0,0,0,36,0
54,9,2,2,0,1,0,0,40,0
61,8,0,7,1,1,0,0,28,0
53,9,0,7,4,0,0,0,28,0
62,10,0,9,1,1,0,0,40,0
23,9,4,0,4,0,0,0,40,0
29,10,2,2,0,1,0,0,40,0
44,10,2,5,0,1,0,0,47,0
41,14,2,9,0,1,0,0,65,1
60,11,2,9,0,1,7688,0,40,1
22,10,4,0,2,0,0,0,28,0
27,8,4,2,3,1,0,0,40,0
47,8,4,6,4,0,6849,0,40,0
76,9,0,0,1,0,0,0,28,0
22,10,2,7,0,1,0,0,28,0
40,8,2,6,0,1,0,0,40,0
31,9,4,2,3,1,0,0,40,0
55,9,2,5,0,1,0,1887,40,1
31,11,2,10,0,1,0,0,38,0
39,10,2,0,0,1,15024,0,40,1
58,9,0,11,1,0,0,0,28,0
34,10,2,2,0,1,0,0,40,0
30,11,2,9,5,0,0,0,40,0
33,11,2,2,0,1,0,0,45,0
34,9,4,7,4,0,0,0,40,0
28,9,4,6,3,0,0,1602,28,0
32,7,4,2,1,1,13550,0,60,1
55,8,3,2,1,1,0,0,47,0
39,9,4,12,1,1,4650,0,44,0
57,11,6,9,1,0,0,0,35,0
40,9,2,4,0,1,0,0,40,0
26,10,2,7,0,1,0,0,28,0
40,10,0,12,4,0,0,213,40,0
32,9,2,11,0,1,0,0,40,0
40,9,2,3,0,1,0,0,40,1
22,10,4,13,3,1,0,1719,30,0
42,13,2,3,0,1,0,0,40,1
32,10,4,7,1,1,0,0,47,0
24,10,4,5,3,1,0,0,40,0
24,10,4,2,4,1,0,0,40,0
53,8,6,0,4,0,0,0,30,0
38,10,0,0,4,0,0,0,40,0
23,11,4,9,3,0,0,0,28,0
38,8,0,0,1,0,0,0,44,0
25,9,4,0,3,0,0,0,40,0
32,11,0,0,4,0,0,0,35,0
23,11,4,0,3,0,0,1974,28,0
18,10,4,0,3,0,0,0,30,0
38,15,2,9,0,1,0,0,65,1
40,10,0,0,1,0,0,0,30,0
20,8,4,7,2,1,0,0,40,0
37,10,2,11,0,1,0,0,50,1
32,11,0,7,4,0,0,0,40,0
33,13,4,9,1,0,0,0,50,1
25,11,4,0,1,1,0,0,40,0
35,9,4,6,3,1,8614,0,40,1
50,9,0,6,1,0,0,0,40,0
55,10,2,2,0,1,5013,0,47,0
28,8,4,6,4,0,0,0,40,0
61,11,2,3,0,1,0,0,42,0
77,11,2,11,0,1,0,0,28,0
29,11,4,7,3,1,0,0,47,0
44,11,4,9,1,0,0,0,45,0
32,13,2,3,0,1,0,0,50,1
37,9,0,11,4,1,0,0,45,0
38,8,0,2,1,1,0,0,40,0
53,9,0,3,1,0,0,0,40,0
59,9,6,6,1,0,0,0,40,0
37,9,2,7,0,1,0,0,40,0
45,10,0,0,1,1,0,0,40,0
31,11,0,13,1,1,0,0,40,0
59,8,3,10,1,1,0,0,40,0
35,11,2,13,0,1,0,0,40,0
20,10,4,11,2,1,0,0,40,0
40,11,4,3,1,0,0,0,40,0
40,9,2,6,0,1,0,0,40,0
44,9,2,2,0,1,0,0,40,0
20,9,4,0,3,0,0,0,40,0
51,14,2,3,0,1,0,0,50,1
27,11,4,0,3,1,0,0,38,0
53,11,0,9,4,0,0,0,47,0
34,10,4,7,3,0,0,0,35,0
64,9,2,11,0,1,0,0,25,1
42,9,2,5,0,1,0,0,40,1
43,10,3,11,1,1,0,0,45,0
17,8,4,0,3,1,0,0,40,0
39,14,2,9,5,0,5178,0,38,1
29,9,4,2,1,1,0,0,40,0
55,10,2,3,0,1,0,1902,40,1
22,9,4,6,1,0,0,0,47,0
34,9,0,13,1,1,0,0,40,0
37,9,0,2,1,1,0,0,40,0
40,11,4,0,1,1,0,0,40,0
48,9,6,0,4,0,0,0,28,0
17,8,4,5,3,1,0,0,30,0
17,8,4,5,3,1,0,0,28,0
36,10,2,2,0,1,0,0,60,1
33,9,2,12,5,0,0,1902,40,1
18,10,4,0,3,0,0,0,28,0
17,8,4,11,3,1,0,0,28,0
53,12,2,11,0,1,0,0,65,1
21,9,4,2,3,1,0,0,40,0
44,10,2,12,0,1,0,0,40,0
19,10,4,2,3,1,0,0,28,0
28,10,2,13,0,1,0,0,45,0
52,9,2,5,0,1,0,0,40,1
45,10,0,2,1,1,0,0,40,0
36,11,2,9,0,1,0,0,40,0
22,9,4,11,4,1,0,0,28,0
30,9,4,7,1,1,0,0,30,0
24,11,4,8,1,0,0,0,40,0
47,11,2,6,0,1,0,0,40,0
41,10,0,11,1,0,0,0,28,0
